province_id,assigned_tag,status,confidence,authority_type,source_url,source_note,reviewer,review_date
1003,WCR,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
1004,WCR,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
1005,WCR,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded cree authority capital (Cree, province 2589). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1006,DNE,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,1444 gameplay territorialization based on imported culture and manual correction of an over-broad imported culture label. Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.,Codex cultural-homeland pass,2026-07-10
1007,OJI,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
1008,NAK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded bungi authority capital (Nakawe, province 2593). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1009,NAK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded bungi authority capital (Nakawe, province 2593). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1010,DNE,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chipewyan authority capital (Dene Nations, province 2601). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1011,NEH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded plains_cree authority capital (Nehiyaw, province 2596). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1022,DAI,approved,source_explicit,state_or_polity,,Promoted from the imported 1407.3.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
1036,HOD,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1037,HOD,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1039,HOD,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1040,HOD,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1041,CHU,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded kamchatkan authority capital (Chukchi, province 1035). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1042,SKH,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
1043,SKH,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
