province_id,province_name,history_file,definition_status,current_owner,tribal_owner,dated_1444_owner,dated_owner_date,proposed_owner,country_name,category,status,confidence,authority_type,culture,religion,native_size,longitude,latitude,land_luma_ratio,source_url,source_note,reviewer,review_date
879,Apache,879 - Apache.txt,x,APA,,,,APA,Apache,existing_owner,existing,source_explicit,state_or_polity,apache,totemism,5,-110.27033,45.26360,1.000000,,Existing top-level owner in the imported province history.,,
880,Pueblo,880 - Pueblo.txt,x,OHK,,,,OHK,Ohkay Owingeh,existing_owner,existing,source_explicit,state_or_polity,pueblo,totemism,15,-106.20349,48.56015,1.000000,,Existing top-level owner in the imported province history.,,
881,Piro,881 - Piro.txt,x,MSC,,,,MSC,Mescaslero,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,mescalero,totemism,15,-107.48825,45.49169,1.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
882,Mescalero,882 - Mescalero.txt,x,MSC,,,,MSC,Mescaslero,existing_owner,existing,source_explicit,state_or_polity,mescalero,totemism,10,-105.30190,45.42438,1.000000,,Existing top-level owner in the imported province history.,,
883,Lipan,883 - Lipan.txt,x,LIP,,,,LIP,Lipan,existing_owner,existing,source_explicit,state_or_polity,lipan,totemism,15,-99.75518,42.45943,1.000000,,Existing top-level owner in the imported province history.,,
884,Karankawa,884 - Karankawa.txt,x,HNI,,,,HNI,Hasinai,applied_documented_assignment,applied,medium,cultural_territorial_authority,caddo,totemism,10,-97.68039,41.75939,0.976891,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded caddo authority capital (Hasinai, province 2669). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
885,Comanche,885 - Comanche.txt,x,MSC,,,,MSC,Mescaslero,applied_documented_assignment,applied,medium,cultural_territorial_authority,mescalero,totemism,5,-102.20969,47.33442,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded mescalero authority capital (Mescaslero, province 882). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
886,Waco,886 - Waco.txt,x,WIC,,,,WIC,Wichita,existing_owner,existing,source_explicit,state_or_polity,wichita,totemism,6,-97.46278,45.75483,1.000000,,Existing top-level owner in the imported province history.,,
887,Tonkawa,887 - Tonkawa.txt,x,HNI,,,,HNI,Hasinai,applied_documented_assignment,applied,medium,cultural_territorial_authority,caddo,totemism,10,-96.58944,44.54435,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded caddo authority capital (Hasinai, province 2669). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
888,Atakapa,888 - Atakapa.txt,x,HNI,,,,HNI,Hasinai,applied_documented_assignment,applied,medium,cultural_territorial_authority,caddo,totemism,10,-96.26238,42.57232,0.960114,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded caddo authority capital (Hasinai, province 2669). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
889,Arapaho,889 - Arapaho.txt,x,WIC,,,,WIC,Wichita,applied_documented_assignment,applied,medium,cultural_territorial_authority,wichita,totemism,25,-103.01523,49.12836,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded wichita authority capital (Wichita, province 886). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
890,Kiowa,890 - Kiowa.txt,x,PAW,,,,PAW,Pawnee,applied_documented_assignment,applied,medium,cultural_territorial_authority,pawnee,totemism,25,-99.46622,49.63642,0.993531,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
891,Jicarilla,891 - Jicarilla.txt,x,PAW,,,,PAW,Pawnee,applied_documented_assignment,applied,medium,cultural_territorial_authority,pawnee,totemism,10,-99.44549,48.30474,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
892,Wichita,892 - Wichita.txt,x,WIC,,,,WIC,Wichita,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,wichita,totemism,20,-98.83841,47.10656,1.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
893,Chitimacha,893 - Chitimacha.txt,x,NTZ,,,,NTZ,Natchez,applied_documented_assignment,applied,medium,cultural_territorial_authority,natchez,totemism,15,-91.12512,42.56781,0.879630,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded natchez authority capital (Natchez, province 2529). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
894,Caddo,894 - Caddo.txt,x,CAD,,,,CAD,Caddo,existing_owner,existing,source_explicit,state_or_polity,caddo,totemism,20,-93.43799,45.98465,1.000000,,Existing top-level owner in the imported province history.,,
895,Arkansas,895 - Arkansas.txt,x,ANL,,,,ANL,Anilco,existing_owner,existing,source_explicit,state_or_polity,yoron,totemism,25,-91.98717,46.09013,1.000000,,Existing top-level owner in the imported province history.,,
896,Ozark,896 - Ozark.txt,x,WIC,,,,WIC,Wichita,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,wichita,totemism,25,-96.54775,46.73206,1.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
897,Quapaw,897 - Quapaw.txt,x,CAQ,,,,CAQ,Casqui,existing_owner,existing,source_explicit,state_or_polity,yoron,totemism,25,-92.35817,47.08404,1.000000,,Existing top-level owner in the imported province history.,,
898,Kansas,898 - Kansas.txt,x,PAW,,,,PAW,Pawnee,applied_documented_assignment,applied,medium,cultural_territorial_authority,pawnee,totemism,30,-96.78005,50.80521,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
899,Osage,899 - Osage.txt,x,PCH,,,,PCH,Pacaha,applied_documented_assignment,applied,medium,cultural_territorial_authority,yoron,totemism,20,-92.65840,49.11895,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yoron authority capital (Pacaha, province 4923). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
900,Tamaroa,900 - Tamaroa.txt,x,CAO,,,,CAO,Cahokia,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,illini,totemism,20,-91.72006,50.29474,1.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
901,Pawnee,901 - Pawnee.txt,x,PAW,,,,PAW,Pawnee,existing_owner,existing,source_explicit,state_or_polity,pawnee,totemism,25,-100.45666,52.08925,0.494915,,Existing top-level owner in the imported province history.,,
902,Missouri,902 - Missouri.txt,x,PAW,,,,PAW,Pawnee,applied_documented_assignment,applied,medium,cultural_territorial_authority,pawnee,totemism,25,-94.61978,51.31155,1.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
903,Omaha,903 - Omaha.txt,x,PAW,,,,PAW,Pawnee,applied_documented_assignment,applied,medium,cultural_territorial_authority,pawnee,totemism,25,-97.22275,52.68760,0.539939,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
904,Nakota,904 - Nakota.txt,x,OEO,,,,OEO,Oneota,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,chiwere,totemism,30,-93.28007,54.44003,0.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
905,Iowa,905 - Iowa.txt,x,OEO,,,,OEO,Oneota,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,chiwere,totemism,25,-93.49501,53.60251,0.118317,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
906,Lakota,906 - Lakota.txt,x,LAK,,,,LAK,Lakota,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,dakota,totemism,25,-98.80218,56.68343,0.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
907,Dakota,907 - Dakota.txt,x,LAK,,,,LAK,Lakota,existing_owner,existing,source_explicit,state_or_polity,dakota,totemism,25,-97.93146,54.94876,0.044590,,Existing top-level owner in the imported province history.,,
908,Minnesota,908 - Minnesota.txt,x,WCY,,,,WCY,Wichiyena,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,dakota,totemism,25,-95.49644,56.65119,0.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
909,Mandan,909 - Mandan.txt,x,ARP,,,,ARP,Arapaho,applied_documented_assignment,applied,medium,cultural_territorial_authority,arapaho,totemism,35,-100.63213,56.78646,0.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded arapaho authority capital (Arapaho, province 2510). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
910,Chippewa,910 - Chippewa.txt,x,OJI,,,,OJI,Ojibwa,applied_documented_assignment,applied,source_explicit,indigenous_or_tribal_authority,anishinabe,totemism,25,-92.55600,57.73738,0.000000,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
911,Menominee,911 - Menominee.txt,x,POT,,,,POT,Potawatomi,applied_documented_assignment,applied,medium,cultural_territorial_authority,anishinabe,totemism,15,-86.48462,56.51751,0.000000,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded anishinabe authority capital (Potawatomi, province 945). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
