province_id,province_name,pixel_count,centroid_x,centroid_y,longitude,latitude,mean_red,mean_green,mean_blue,luma_80_ratio,luma_100_ratio,luma_120_ratio
842,Petén,524,1395.574,898.462,-90.79425,30.50082,16.000,180.922,210.945,1.000000,1.000000,1.000000
843,Belize,283,1422.799,891.332,-89.05407,30.94190,15.947,172.636,204.883,0.989399,0.975265,0.865724
844,Zapotec,336,1312.342,911.185,-96.11449,29.70875,16.000,178.577,213.241,1.000000,0.997024,0.958333
845,Campeche,284,1398.250,864.239,-90.62322,32.59938,16.000,171.180,206.944,1.000000,1.000000,0.992958
846,Yucatan,290,1428.138,836.369,-88.71277,34.27302,16.000,163.290,205.700,1.000000,0.986207,0.886207
847,Mixtec,455,1290.048,916.114,-97.53952,29.40015,16.000,181.363,212.259,1.000000,0.997802,0.980220
848,Tohancapan,233,1281.549,842.283,-98.08278,33.92057,16.000,186.459,209.833,1.000000,0.982833,0.939914
849,Tlapanec,230,1266.391,907.139,-99.05169,29.96129,16.000,184.857,212.330,1.000000,1.000000,0.986957
850,Tlaxcala,159,1274.038,856.409,-98.56293,33.07287,16.491,197.723,214.943,1.000000,1.000000,1.000000
851,Tarasco,141,1211.624,884.362,-102.55244,31.37117,16.000,188.355,211.447,1.000000,1.000000,1.000000
852,Mexico,216,1253.981,855.847,-99.84493,33.10673,17.222,202.255,215.528,1.000000,1.000000,1.000000
853,Huastec,223,1263.238,841.417,-99.25327,33.97228,16.000,200.529,216.493,1.000000,1.000000,1.000000
854,Sayultecas,310,1174.661,833.642,-104.91512,34.43504,15.994,182.813,214.665,1.000000,1.000000,0.996774
855,Huichol,429,1148.238,792.044,-106.60412,36.86718,16.000,171.490,211.862,1.000000,1.000000,0.997669
856,Zacatecas,903,1199.462,779.714,-103.32986,37.57376,16.000,185.444,214.815,1.000000,1.000000,1.000000
857,Guachichil,672,1226.860,794.737,-101.57854,36.71202,16.000,199.293,215.973,1.000000,1.000000,1.000000
858,Tamaulipas,916,1266.925,797.697,-99.01760,36.54107,15.974,189.672,211.238,0.997817,0.982533,0.978166
859,Sinaloa,959,1121.122,762.468,-108.33737,38.55091,15.971,167.740,209.536,1.000000,1.000000,0.979145
860,Tepehuan,1084,1175.875,753.095,-104.83751,39.07650,16.000,175.685,216.101,1.000000,1.000000,1.000000
861,Coahuila,935,1218.866,734.998,-102.08951,40.08027,16.000,177.281,215.385,1.000000,1.000000,1.000000
862,Yaqui,731,1070.772,703.347,-111.55580,41.80067,16.000,157.212,210.492,1.000000,0.991792,0.700410
863,Suma,1197,1142.203,676.547,-106.98986,43.22228,16.474,160.461,215.626,1.000000,1.000000,1.000000
864,Concho,1273,1154.618,698.916,-106.19628,42.03797,16.045,165.495,214.989,1.000000,1.000000,1.000000
865,Cochimi,1105,1043.544,736.748,-113.29620,39.98381,15.991,159.236,207.881,0.986425,0.971946,0.762896
866,Guaycura,699,1075.698,781.585,-111.24089,37.46698,15.886,163.190,205.532,0.987124,0.962804,0.891273
867,Mojave,935,1008.850,617.456,-115.51383,46.24224,15.857,133.758,212.914,1.000000,1.000000,0.000000
868,Chumash,747,948.299,605.894,-119.38433,46.81465,15.114,128.185,209.179,0.991968,0.866131,0.000000
869,Salinan,529,918.399,577.212,-121.29553,48.20873,15.450,124.295,211.888,1.000000,0.705104,0.000000
870,Yorkuts,549,928.834,562.701,-120.62849,48.89991,15.683,123.388,209.599,1.000000,0.575592,0.000000
871,Pomo,434,882.843,515.300,-123.56825,51.09229,14.862,117.779,213.207,1.000000,0.000000,0.000000
872,Kalapuya,595,875.582,416.939,-124.03243,55.32707,15.872,101.089,208.876,1.000000,0.000000,0.000000
873,Chinook,721,892.359,390.258,-122.95999,56.40444,15.259,99.082,209.852,0.973648,0.000000,0.000000
874,Salish,705,904.542,347.085,-122.18127,58.08509,15.238,102.875,209.925,0.950355,0.000000,0.000000
875,Canyon,1092,1084.502,569.189,-110.67815,48.59207,16.000,132.387,215.807,1.000000,1.000000,0.000000
876,Yavapai,1325,1041.165,620.730,-113.44829,46.07904,16.000,139.011,214.481,1.000000,1.000000,0.000000
877,Pima,770,1052.918,639.121,-112.69699,45.15333,16.000,146.105,215.327,1.000000,1.000000,0.000000
878,Navajo,1011,1122.379,569.785,-108.25703,48.56365,16.000,138.092,217.158,1.000000,1.000000,0.000000
879,Apache,517,1090.882,636.946,-110.27033,45.26360,16.000,150.994,215.412,1.000000,1.000000,0.073501
880,Pueblo,461,1154.505,569.859,-106.20349,48.56015,16.000,139.349,216.022,1.000000,1.000000,0.000000
881,Piro,899,1134.406,632.434,-107.48825,45.49169,16.440,153.831,215.915,1.000000,1.000000,0.327030
882,Mescalero,1052,1168.610,633.767,-105.30190,45.42438,17.628,153.132,215.726,1.000000,1.000000,0.314639
883,Lipan,970,1255.386,691.004,-99.75518,42.45943,16.699,160.876,213.676,1.000000,1.000000,0.963918
884,Karankawa,952,1287.845,704.117,-97.68039,41.75939,16.151,154.040,207.011,0.996849,0.976891,0.474790
885,Comanche,1885,1216.986,595.289,-102.20969,47.33442,16.266,140.918,215.849,1.000000,1.000000,0.000000
886,Waco,900,1291.249,627.206,-97.46278,45.75483,16.013,140.773,212.197,1.000000,1.000000,0.000000
887,Tonkawa,828,1304.912,651.057,-96.58944,44.54435,16.308,140.156,208.571,1.000000,1.000000,0.000000
888,Atakapa,702,1310.028,688.876,-96.26238,42.57232,16.154,144.765,205.276,0.988604,0.960114,0.000000
889,Arapaho,1305,1204.384,557.861,-103.01523,49.12836,16.000,133.897,215.705,1.000000,1.000000,0.000000
890,Kiowa,1855,1259.906,547.017,-99.46622,49.63642,16.000,129.570,215.579,1.000000,0.993531,0.000000
891,Jicarilla,1587,1260.231,575.208,-99.44549,48.30474,16.000,135.428,216.454,1.000000,1.000000,0.000000
892,Wichita,919,1269.728,599.951,-98.83841,47.10656,16.000,139.366,216.760,1.000000,1.000000,0.000000
893,Chitimacha,540,1390.398,688.961,-91.12512,42.56781,16.889,129.774,202.456,0.977778,0.879630,0.000000
894,Caddo,643,1354.215,622.619,-93.43799,45.98465,17.414,133.023,206.770,1.000000,1.000000,0.000000
895,Arkansas,465,1376.912,620.508,-91.98717,46.09013,18.761,133.258,206.000,1.000000,1.000000,0.000000
896,Ozark,835,1305.564,607.570,-96.54775,46.73206,16.000,136.143,213.207,1.000000,1.000000,0.000000
897,Quapaw,594,1371.108,600.411,-92.35817,47.08404,16.146,134.557,207.099,1.000000,1.000000,0.000000
898,Kansas,1183,1301.930,521.631,-96.78005,50.80521,16.000,128.411,215.563,1.000000,1.000000,0.000000
899,Osage,886,1366.411,558.061,-92.65840,49.11895,16.000,137.718,216.124,1.000000,1.000000,0.000000
900,Tamaroa,751,1381.091,532.795,-91.72006,50.29474,16.000,132.462,214.316,1.000000,1.000000,0.000000
901,Pawnee,885,1244.411,493.000,-100.45666,52.08925,16.000,122.268,215.869,1.000000,0.494915,0.000000
902,Missouri,1055,1335.726,510.437,-94.61978,51.31155,16.000,128.927,214.717,1.000000,1.000000,0.000000
903,Omaha,989,1295.004,479.376,-97.22275,52.68760,16.000,122.863,214.875,1.000000,0.539939,0.000000
904,Nakota,1051,1356.685,438.368,-93.28007,54.44003,15.772,108.883,215.926,1.000000,0.000000,0.000000
905,Iowa,1141,1353.323,458.179,-93.49501,53.60251,16.000,118.069,215.216,1.000000,0.118317,0.000000
906,Lakota,1350,1270.295,383.226,-98.80218,56.68343,15.750,111.059,215.039,1.000000,0.000000,0.000000
907,Dakota,1525,1283.917,426.136,-97.93146,54.94876,16.000,117.894,216.620,1.000000,0.044590,0.000000
908,Minnesota,1333,1322.011,384.041,-95.49644,56.65119,14.304,92.230,216.341,0.673668,0.000000,0.000000
909,Mandan,911,1241.666,380.616,-100.63213,56.78646,15.238,113.196,216.004,1.000000,0.000000,0.000000
910,Chippewa,1479,1368.013,356.181,-92.55600,57.73738,11.858,74.605,211.639,0.000000,0.000000,0.000000
911,Menominee,775,1462.996,387.414,-86.48462,56.51751,14.564,78.328,201.086,0.000000,0.000000,0.000000
912,Sauk,977,1404.777,414.060,-90.20602,55.44477,14.662,93.058,215.459,0.858751,0.000000,0.000000
913,Fox,1044,1394.387,437.552,-90.87015,54.47419,15.477,104.440,215.191,1.000000,0.000000,0.000000
914,Winnebago,945,1426.603,437.939,-88.81088,54.45801,15.335,99.685,208.570,0.857143,0.000000,0.000000
915,Illinois,793,1401.047,477.482,-90.44446,52.77016,16.000,120.498,212.566,1.000000,0.403531,0.000000
916,Kaskaskia,678,1413.544,502.027,-89.64561,51.68833,16.000,125.357,212.159,1.000000,0.849558,0.000000
917,Cahokia,640,1391.680,507.938,-91.04320,51.42385,16.000,125.452,210.648,1.000000,0.901563,0.000000
918,Tennessee,597,1414.347,591.821,-89.59431,47.50331,17.538,137.886,207.759,1.000000,1.000000,0.000000
919,Chickasaw,452,1418.730,614.934,-89.31413,46.36762,19.365,134.131,207.442,1.000000,1.000000,0.000000
920,Choctaw,705,1411.823,640.896,-89.75565,45.06314,19.549,134.218,208.078,1.000000,1.000000,0.000000
921,Bayougoula,518,1393.044,674.384,-90.95597,43.33561,18.919,132.533,205.104,0.994208,0.967181,0.000000
922,Mobile,330,1434.518,667.476,-88.30495,43.69614,17.809,128.561,204.173,0.981818,0.924242,0.000000
923,Pensacola,342,1450.766,668.813,-87.26637,43.62653,16.000,128.041,204.436,0.985380,0.938596,0.000000
924,Alabama,670,1444.206,651.451,-87.68570,44.52414,17.988,129.510,206.406,1.000000,1.000000,0.000000
925,Tuskegee,674,1469.731,643.935,-86.05410,44.90850,18.337,127.688,209.007,1.000000,1.000000,0.000000
926,Seminole,372,1544.785,728.868,-81.25664,40.41695,16.202,135.027,202.734,0.973118,0.919355,0.000000
927,Timucua,336,1529.402,684.780,-82.23994,42.78903,16.884,129.533,202.405,0.976190,0.901786,0.000000
928,Apalachee,396,1491.556,680.899,-84.65909,42.99364,17.470,128.843,204.646,0.994949,0.949495,0.000000
929,Muskogee,347,1531.769,646.764,-82.08860,44.76413,16.968,124.303,204.934,0.985591,0.835735,0.000000
930,Yamasee,586,1485.336,638.485,-85.05664,45.18561,17.879,127.009,210.913,1.000000,0.988055,0.000000
931,Chiaha,314,1481.790,606.360,-85.28332,46.79172,17.844,131.427,213.468,1.000000,1.000000,0.000000
932,Santee,324,1556.775,625.877,-80.49025,45.82152,16.000,121.534,204.204,0.993827,0.555556,0.000000
933,Catawba,598,1542.839,606.037,-81.38100,46.80763,16.000,124.224,208.117,1.000000,0.662207,0.000000
934,Shawnee,427,1466.539,576.937,-86.25818,48.22192,16.000,133.618,210.433,1.000000,1.000000,0.000000
935,Cherokee,583,1502.532,574.681,-83.95749,48.32996,16.000,130.777,214.401,1.000000,1.000000,0.000000
936,Cheraw,519,1535.424,578.254,-81.85501,48.15871,16.000,129.393,213.301,1.000000,1.000000,0.000000
937,Tuscarora,421,1585.228,581.083,-78.67150,48.02273,16.071,130.166,206.689,1.000000,1.000000,0.000000
938,Pamlico,341,1601.088,593.056,-77.65773,47.44323,16.000,126.575,203.604,0.982405,0.791789,0.000000
939,Pennyrile,473,1435.408,581.163,-88.24807,48.01889,16.653,137.036,212.190,1.000000,1.000000,0.000000
940,Kentucky,657,1458.936,548.431,-86.74414,49.57047,16.000,131.601,211.693,1.000000,1.000000,0.000000
941,Cumberland,702,1481.027,559.520,-85.33208,49.05019,16.000,131.412,211.930,1.000000,1.000000,0.000000
942,Wea,584,1449.070,491.807,-87.37477,52.14199,16.000,122.259,212.896,1.000000,0.496575,0.000000
943,Miami,731,1469.721,498.882,-86.05477,51.82838,16.000,123.313,214.201,1.000000,0.597811,0.000000
944,Potawatomi,539,1500.646,457.163,-84.07805,53.64586,15.100,109.733,211.948,0.987013,0.000000,0.000000
945,Michigan,1042,1473.028,419.929,-85.84339,55.20450,15.269,97.976,209.121,0.920345,0.000000,0.000000
946,Wyandot,552,1497.995,479.951,-84.24751,52.66251,15.967,116.630,212.063,0.985507,0.036232,0.000000
947,Erie,741,1533.460,480.924,-81.98053,52.62001,15.368,114.683,214.219,0.983806,0.000000,0.000000
948,Ohio,742,1530.757,504.550,-82.15329,51.57561,15.749,120.775,215.009,1.000000,0.229111,0.000000
949,Monacan,237,1555.456,553.228,-80.57456,49.34607,16.000,127.464,214.692,1.000000,1.000000,0.000000
950,Powhatan,336,1610.021,561.440,-77.08674,48.95952,15.851,119.527,201.304,0.952381,0.523810,0.000000
951,Kanawha,452,1531.825,537.916,-82.08504,50.05873,16.000,128.511,215.560,1.000000,0.988938,0.000000
952,Manahoac,305,1598.692,550.770,-77.81089,49.46115,15.489,120.446,205.721,0.990164,0.203279,0.000000
953,Conoy,230,1607.048,525.922,-77.27677,50.60968,15.704,113.074,202.313,0.939130,0.000000,0.000000
954,Allegheny,470,1558.847,477.036,-80.35780,52.78956,15.045,114.191,214.936,1.000000,0.000000,0.000000
955,Susquehanna,365,1610.904,499.219,-77.03028,51.81340,15.263,116.707,210.301,1.000000,0.000000,0.000000
956,Lenape,263,1627.935,498.099,-75.94163,51.86322,14.973,115.319,208.897,1.000000,0.000000,0.000000
957,Delaware,157,1628.210,522.331,-75.92406,50.77337,15.758,111.694,198.656,0.891720,0.146497,0.000000
958,Seneca,358,1588.863,456.000,-78.43915,53.69545,14.391,108.813,214.964,0.977654,0.000000,0.000000
959,Cayuga,305,1603.902,452.961,-77.47788,53.82476,14.846,107.662,215.030,0.980328,0.000000,0.000000
960,Onondaga,389,1618.306,450.231,-76.55715,53.94053,14.825,107.625,213.661,1.000000,0.000000,0.000000
961,Oneida,369,1628.190,440.821,-75.92537,54.33725,15.076,104.350,213.954,1.000000,0.000000,0.000000
962,Unami,273,1638.491,511.190,-75.26692,51.27764,15.114,112.432,202.747,0.945055,0.000000,0.000000
963,Mahican,309,1653.981,452.447,-74.27681,53.84659,14.851,106.605,212.065,1.000000,0.000000,0.000000
964,Mohawk,561,1642.162,441.686,-75.03225,54.30093,15.148,104.913,215.187,1.000000,0.000000,0.000000
965,Manhattan,344,1657.541,481.721,-74.04925,52.58520,14.956,110.035,203.715,0.924419,0.000000,0.000000
966,Connecticut,227,1678.423,455.837,-72.71444,53.70240,14.608,105.687,212.749,1.000000,0.000000,0.000000
967,Narraganset,194,1688.856,470.686,-72.04758,53.06506,15.258,101.974,202.541,0.886598,0.000000,0.000000
968,Massachusetts,192,1693.641,453.010,-71.74172,53.82264,14.438,94.932,203.443,0.927083,0.000000,0.000000
969,Pocumtuk,274,1668.350,438.985,-73.35829,54.41420,14.303,101.073,216.526,1.000000,0.000000,0.000000
970,Pennacook,301,1697.279,435.538,-71.50915,54.55830,14.143,87.395,208.289,0.548173,0.000000,0.000000
971,Abnaki,508,1730.179,398.955,-69.40616,56.05656,10.427,70.616,204.309,0.000000,0.000000,0.000000
972,Nootka,1342,843.586,314.717,-126.07757,59.29544,15.694,108.519,206.766,0.929955,0.000000,0.000000
973,Squamish,872,901.250,317.635,-122.39169,59.18803,15.448,107.643,213.039,0.983945,0.000000,0.000000
974,Kwakiutl,1215,841.509,279.602,-126.21033,60.56152,15.985,116.306,210.835,0.986008,0.022222,0.000000
975,Tsimshian,1763,814.004,244.548,-127.96850,61.77781,14.794,107.529,209.007,0.951220,0.011912,0.000000
976,Tlingit,2245,745.246,174.681,-132.36352,64.06528,12.834,79.299,199.910,0.150111,0.000000,0.000000
977,Yakutat,2324,627.222,81.382,-139.90768,66.85116,10.990,69.283,206.343,0.000000,0.000000,0.000000
978,Kenai,3493,460.422,65.528,-150.56960,67.29559,8.797,64.981,196.395,0.000000,0.000000,0.000000
979,Aleut,678,178.991,231.087,-168.55880,62.23250,9.580,65.205,180.431,0.000000,0.000000,0.000000
980,Beothuk,1511,1950.411,333.299,-55.32884,58.60574,8.696,64.485,189.419,0.000000,0.000000,0.000000
981,Taqamkuk,1784,1909.697,323.188,-57.93132,58.98272,9.011,67.336,196.630,0.000000,0.000000,0.000000
982,Unamakik,391,1858.445,385.604,-61.20735,56.58933,8.000,65.481,186.381,0.000000,0.000000,0.000000
983,Epekwitk,265,1822.091,378.091,-63.53114,56.88587,8.000,60.736,176.992,0.000000,0.000000,0.000000
984,Acadia,298,1803.369,408.094,-64.72783,55.68756,9.107,66.007,195.352,0.000000,0.000000,0.000000
985,Micmac,602,1787.063,377.796,-65.77011,56.89746,9.405,63.993,188.181,0.000000,0.000000,0.000000
986,Kespek,1000,1778.186,335.278,-66.33754,58.53147,8.402,65.844,195.139,0.000000,0.000000,0.000000
987,Niagara,717,1538.402,449.674,-81.66467,53.96415,15.598,102.851,206.545,0.951185,0.000000,0.000000
988,Huron,259,1559.328,422.865,-80.32703,55.08375,14.015,95.247,210.494,0.938224,0.000000,0.000000
989,Ontario,597,1592.372,420.293,-78.21487,55.18954,15.012,94.176,208.159,0.939698,0.000000,0.000000
990,Kwedech,360,1671.192,376.039,-73.17667,56.96644,11.458,71.150,206.683,0.000000,0.000000,0.000000
991,Ottawa,1066,1555.903,369.314,-80.54595,57.22932,12.713,78.004,214.217,0.006567,0.000000,0.000000
992,Algonquin,473,1616.478,388.323,-76.67400,56.48139,13.247,81.235,211.000,0.014799,0.000000,0.000000
993,Hochelega,464,1647.634,392.315,-74.68251,56.32245,12.213,77.666,207.595,0.000000,0.000000,0.000000
994,Stadacona,491,1695.077,361.473,-71.64988,57.53352,9.173,68.269,202.033,0.000000,0.000000,0.000000
995,Atiamekw,502,1720.173,334.347,-70.04574,58.56645,8.741,66.886,197.426,0.000000,0.000000,0.000000
996,Innu,718,1889.600,280.708,-59.21589,60.52238,8.953,67.272,197.571,0.000000,0.000000,0.000000
997,Labrador,1133,1917.924,242.673,-57.40542,61.84153,8.220,63.126,186.481,0.000000,0.000000,0.000000
998,Ungava,2124,1620.240,168.480,-76.43352,64.25975,11.576,67.491,205.090,0.000000,0.000000,0.000000
999,Nunavik,2489,1592.389,231.188,-78.21375,62.22913,9.803,65.053,194.782,0.000000,0.000000,0.000000
1000,Cree,1633,1579.795,270.498,-79.01876,60.88190,9.882,65.772,194.788,0.000000,0.000000,0.000000
1001,Sault,1287,1506.258,372.030,-83.71931,57.12340,13.418,78.275,210.569,0.000000,0.000000,0.000000
1002,Abitbi,829,1579.639,331.688,-79.02874,58.66610,10.663,69.914,207.772,0.000000,0.000000,0.000000
1003,Moose Cree,2141,1533.343,280.141,-81.98803,60.54245,10.200,67.940,198.855,0.000000,0.000000,0.000000
1004,Attawapiskat,2330,1505.260,227.610,-83.78312,62.34884,8.992,65.694,194.723,0.000000,0.000000,0.000000
1005,Swampy Cree,2958,1357.014,170.644,-93.25904,64.19204,11.461,69.665,203.397,0.000000,0.000000,0.000000
1006,Chipewyan,4478,1315.154,136.227,-95.93478,65.24957,10.393,67.184,202.430,0.000000,0.000000,0.000000
1007,Ojibwa,1990,1398.350,327.964,-90.61685,58.80518,11.508,71.671,208.042,0.000000,0.000000,0.000000
1008,Winnipeg,1757,1304.100,314.478,-96.64136,59.30422,12.598,76.913,212.973,0.055208,0.000000,0.000000
1009,Atikaki,1766,1303.919,257.878,-96.65290,61.32082,10.104,67.472,202.636,0.000000,0.000000,0.000000
1010,Manitoba,1774,1271.656,285.678,-98.71520,60.34588,11.464,73.157,204.898,0.000000,0.000000,0.000000
1011,Woods Cree,2506,1240.615,248.189,-100.69930,61.65365,11.336,74.997,205.326,0.026736,0.000000,0.000000
1012,Satsuma,227,4844.850,878.758,129.68503,31.71487,15.753,171.815,207.159,0.986784,0.973568,0.814978
1013,Cheongju,278,4786.939,788.615,125.98331,37.06436,15.950,168.022,208.040,1.000000,1.000000,0.949640
1014,Bungo,184,4857.022,851.016,130.46304,33.39746,15.973,177.337,213.538,1.000000,0.978261,0.885870
1015,Okinawa,82,4814.488,951.720,127.74425,27.14371,15.134,160.232,203.768,1.000000,0.902439,0.524390
1016,Nghe An,261,4455.881,1103.900,104.82195,17.01271,15.770,204.632,210.192,1.000000,0.969349,0.969349
1017,Suo,201,4859.945,830.358,130.64991,34.62971,15.980,172.796,206.915,1.000000,0.990050,0.875622
1018,Izumo,124,4884.661,809.395,132.22977,35.86172,15.855,187.815,209.718,1.000000,1.000000,0.911290
1019,Harima,99,4910.687,816.980,133.89334,35.41813,15.899,195.707,210.313,1.000000,1.000000,1.000000
1020,Kyoto,180,4929.928,814.256,135.12322,35.57774,16.000,200.211,212.483,1.000000,1.000000,1.000000
1021,Settsu,106,4920.170,823.132,134.49949,35.05651,15.962,192.170,208.830,1.000000,1.000000,0.981132
1022,Amaravati,237,4490.152,1145.325,107.01255,14.14145,15.928,207.325,211.810,1.000000,0.987342,0.974684
1023,Echizen,147,4932.259,800.177,135.27221,36.39753,15.973,192.776,209.952,1.000000,1.000000,0.986395
1024,Echigo,371,4973.259,769.755,137.89296,38.13966,15.989,179.720,209.930,1.000000,0.989218,0.962264
1025,Dewa,323,4993.576,750.551,139.19164,39.21848,16.000,176.316,213.074,1.000000,1.000000,0.996904
1026,Mutsu,514,4998.438,764.142,139.50241,38.45665,15.942,176.545,210.870,1.000000,0.947471,0.920233
1027,Hitachi,171,4997.105,791.199,139.41724,36.91584,16.000,176.713,206.778,1.000000,0.959064,0.906433
1028,Musashi,213,4982.549,799.465,138.48682,36.43876,16.000,188.216,209.376,1.000000,0.995305,0.953052
1029,Kai,105,4969.743,804.686,137.66822,36.13591,16.000,197.914,215.610,1.000000,1.000000,1.000000
1030,Owari,94,4944.457,813.723,136.05197,35.60888,16.000,191.223,208.394,1.000000,1.000000,0.978723
1031,Kamikawa,948,5035.382,644.179,141.86390,44.89603,15.969,135.009,209.265,0.979958,0.929325,0.000000
1032,Kurils,306,5156.065,589.856,149.57804,47.59873,15.559,109.477,196.098,0.879085,0.248366,0.000000
1033,Sakhalin,2098,5035.172,544.539,141.85049,49.75175,15.499,116.424,206.786,0.952812,0.253575,0.000000
1034,Kamchatka,12081,5266.546,415.175,156.64003,55.39927,15.875,116.525,210.748,0.981790,0.357752,0.000000
1035,Penchisky,11904,5339.549,246.180,161.30643,61.72223,12.701,79.592,207.702,0.226142,0.000000,0.000000
1036,Podzhiversk,8863,5210.078,99.647,153.03052,66.32894,10.324,67.556,202.291,0.000000,0.000000,0.000000
1037,Nizhe-Kolymsk,12378,5285.186,130.820,157.83149,65.41196,10.771,67.326,204.866,0.000000,0.000000,0.000000
1038,Anadyrsk,10071,5394.188,140.572,164.79895,65.11832,10.779,68.197,205.674,0.000000,0.000000,0.000000
