province_id,province_name,longitude,latitude,biome_id,biome_name,red,green,blue,assignment_method,source_url
960,Onondaga,-76.55715,53.94054,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
961,Oneida,-75.92537,54.33725,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
962,Unami,-75.26692,51.27766,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
963,Mahican,-74.27681,53.84657,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
964,Mohawk,-75.03225,54.30094,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
965,Manhattan,-74.04925,52.58519,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
966,Connecticut,-72.71444,53.70240,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
967,Narraganset,-72.04758,53.06504,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
968,Massachusetts,-71.74172,53.82266,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
969,Pocumtuk,-73.35829,54.41421,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
970,Pennacook,-71.50915,54.55831,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
971,Abnaki,-69.40616,56.05655,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
972,Nootka,-126.07757,59.29544,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
973,Squamish,-122.39169,59.18804,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
974,Kwakiutl,-126.21033,60.56151,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
975,Tsimshian,-127.96850,61.77780,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
976,Tlingit,-132.36352,64.06527,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
977,Yakutat,-139.90768,66.85116,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
978,Kenai,-150.56960,67.29560,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
979,Aleut,-168.55880,62.23250,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
980,Beothuk,-55.32884,58.60574,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
981,Taqamkuk,-57.93132,58.98273,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
982,Unamakik,-61.20735,56.58931,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
983,Epekwitk,-63.53114,56.88585,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
984,Acadia,-64.72783,55.68756,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
985,Micmac,-65.77011,56.89745,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
986,Kespek,-66.33754,58.53147,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
987,Niagara,-81.66467,53.96413,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
988,Huron,-80.32703,55.08374,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
989,Ontario,-78.21487,55.18954,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
990,Kwedech,-73.17667,56.96644,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
991,Ottawa,-80.54595,57.22933,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
992,Algonquin,-76.67400,56.48141,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
993,Hochelega,-74.68251,56.32244,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
994,Stadacona,-71.64988,57.53350,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
995,Atiamekw,-70.04574,58.56643,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
996,Innu,-59.21589,60.52237,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
997,Labrador,-57.40542,61.84155,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
998,Ungava,-76.43352,64.25975,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
999,Nunavik,-78.21375,62.22912,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1000,Cree,-79.01876,60.88192,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1001,Sault,-83.71931,57.12338,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1002,Abitbi,-79.02874,58.66608,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1003,Moose Cree,-81.98803,60.54244,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1004,Attawapiskat,-83.78312,62.34885,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1005,Swampy Cree,-93.25904,64.19204,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1006,Chipewyan,-95.93478,65.24956,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1007,Ojibwa,-90.61685,58.80517,1,Boreal Forests/Taiga,57,88,64,latitude_fallback,
1008,Winnipeg,-96.64136,59.30422,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1009,Atikaki,-96.65290,61.32081,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1010,Manitoba,-98.71520,60.34589,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1011,Woods Cree,-100.69930,61.65365,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1012,Satsuma,129.68503,31.71486,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
1013,Cheongju,125.98331,37.06436,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1014,Bungo,130.46304,33.39748,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1015,Okinawa,127.74425,27.14368,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
1016,Nghe An,104.82195,17.01274,13,Tropical & Subtropical Dry Broadleaf Forests,126,143,76,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1017,Suo,130.64991,34.62973,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1018,Izumo,132.22977,35.86173,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1019,Harima,133.89334,35.41812,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1020,Kyoto,135.12322,35.57771,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1021,Settsu,134.49949,35.05651,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1022,Amaravati,107.01255,14.14144,13,Tropical & Subtropical Dry Broadleaf Forests,126,143,76,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1023,Echizen,135.27221,36.39752,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1024,Echigo,137.89296,38.13964,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1025,Dewa,139.19164,39.21848,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1026,Mutsu,139.50241,38.45665,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1027,Hitachi,139.41724,36.91583,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1028,Musashi,138.48682,36.43875,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1029,Kai,137.66822,36.13589,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1030,Owari,136.05197,35.60890,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1031,Kamikawa,141.86390,44.89605,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1032,Kurils,149.57804,47.59874,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1033,Sakhalin,141.85049,49.75176,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1034,Kamchatka,156.64003,55.39925,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1035,Penchisky,161.30643,61.72222,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1036,Podzhiversk,153.03052,66.32895,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1037,Nizhe-Kolymsk,157.83149,65.41197,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1038,Anadyrsk,164.79895,65.11832,16,Tundra,132,139,112,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1039,Verkhoyansk,140.85261,64.74444,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1040,Suntar Khayat,144.99435,62.78513,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1041,Gizhiga,153.41225,62.05260,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1042,Kamnuskoye,136.23264,62.87553,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1043,Okhotsk,139.41256,59.76124,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1044,Tauisk,148.17278,60.24940,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1045,Yakutsk,121.79037,61.53523,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1046,Butalsk,130.89207,59.56974,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1047,Jugjur,134.07189,56.79311,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1048,Udskoye,135.96780,52.95848,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1049,Saghalian Oula,128.88022,52.14545,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1050,Deren,139.44717,52.26885,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1051,Uchurskoye,124.89332,58.82756,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1052,Verkohzehkoye,126.58741,56.81250,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1053,Albazinsky,123.27591,52.54486,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1054,Ilimsk,110.90006,59.79261,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1055,Verkne-Angarsky,110.71409,56.58717,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1056,Barguzinsky,111.30072,53.72352,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1057,Udinsky,107.73885,51.56483,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1058,Nerchinsky,115.40508,51.49118,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1059,Bratsk,103.53691,60.10420,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1060,Irkutsk,103.15558,53.78467,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1061,Yeniseysk,95.14430,60.55129,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1062,Kachinsk,98.77426,56.79457,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1063,Sayan,96.31275,54.29389,7,Montane Grasslands & Shrublands,124,119,103,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1064,Tomsk,87.16958,58.18062,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1065,Kuznetsk,89.53489,54.48008,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1066,Altai,86.04975,51.77121,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1067,Narym,87.40746,61.65409,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1068,Pegaya Orda,82.87450,59.48361,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1069,Surgut,74.08480,62.28336,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1070,Koda,81.20540,62.67269,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1071,Tara,72.61142,56.67659,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1072,Obdorsk,69.63192,65.86874,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1073,Berezov,68.04479,63.38016,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1074,Sibir,68.56443,58.75657,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1075,Tyumen,66.36598,56.75431,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1076,Kurgan,63.64642,55.59231,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1077,Solikamsk,56.83224,58.87313,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1078,Middle Urals,59.71774,57.60578,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1079,Viatka,48.74841,58.45031,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1080,North Urals,60.77340,61.62780,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1081,Simbirsk,46.75354,54.22478,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1082,Kazan,48.54250,56.22267,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1083,Zavolochye,45.25776,57.70531,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1084,Wadjuk,118.45446,-36.89252,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1085,Paredarerme,144.37410,-44.35029,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1086,Kaurna,137.16842,-37.76039,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1087,Woiworung,142.33488,-40.67114,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1088,Wergaia,142.49892,-39.03542,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
1089,Wiradjuri,145.91957,-36.77202,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
1090,Eora,147.80797,-37.78263,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
